date,symbol,gap_percent,open_price,prev_close,last_price,volume
2024-01-03,QD,0.0,1.99,1.99,2.15,724961
2024-01-03,OIS,0.0,6.71,6.71,6.8,529048
2024-01-03,OCEA,0.0,0.616,0.616,0.6537,273780
2024-01-03,MTRX,0.10416666666666445,9.61,9.6,9.92,187057
2024-01-03,CPIX,-2.702702702702705,1.8,1.85,2.05,22951
2024-01-03,MGPI,-0.16308225461216652,97.95,98.11,96.52,130888
2024-01-03,ADSE,0.14104372355429884,7.1,7.09,7.0,35192
2024-01-03,RBB,-0.8359456635318712,18.98,19.14,18.39,35974
2024-01-03,WOW,-0.25062656641604586,3.98,3.99,3.91,574000
2024-01-03,AIM,-1.165210153974209,0.475,0.4806,0.4829,70864
2024-01-03,PETS,-3.1007751937984525,7.5,7.74,7.49,449449
2024-01-03,NLOP,0.0,18.16,18.16,17.26,105886
2024-01-03,OM,-4.8109965635738865,5.54,5.82,5.77,2486497
2024-01-03,FPAY,-0.5882352941176475,1.69,1.7,1.69,91494
2024-01-03,OPAL,-1.8691588785046664,5.25,5.35,5.44,49851
2024-01-03,PRPL,-1.754385964912288,0.98,0.9975,0.8878,865003
2024-01-03,CMTG,-0.29069767441859845,13.72,13.76,13.42,186665
2024-01-03,BOSC,0.3787878787878707,2.65,2.64,2.7,6725
2024-01-03,CYN,1.327742837176789,0.145,0.1431,0.1321,1680713
2024-01-03,FMBH,-0.694846554719172,34.3,34.54,34.28,59210
2024-01-03,BYON,-0.15088645794041003,26.47,26.51,25.76,950853
2024-01-03,CRWS,0.1650099403578391,5.0383,5.03,4.9,11227
2024-01-03,BTCT,3.3096926713947914,4.37,4.23,4.0,13005
2024-01-03,UFPT,-0.21103406692794352,165.5,165.85,158.38,64288
2024-01-03,LTRN,-1.1494252873563178,4.3,4.35,4.24,44676
2024-01-03,NTIC,-0.7751937984496112,11.52,11.61,11.87,10013
2024-01-03,EYE,-1.1764705882352942,21.0,21.25,20.29,1530324
2024-01-03,PWM,9.75609756097562,2.25,2.05,2.2,28186
2024-01-03,GHLD,-0.28409090909091567,14.04,14.08,13.41,9251
2024-01-03,LTC,-0.3397158739962922,32.27,32.38,32.2,327311
2024-01-03,VRM,-1.6393442622950833,0.6,0.61,0.5825,2429806
2024-01-03,SID,-6.091370558375629,3.7,3.94,3.94,2355799
2024-01-03,MCS,-0.27529249827941604,14.49,14.53,14.5,289614
2024-01-03,SKIL,0.17720023626698841,16.96,16.93,16.14,16611
2024-01-03,PUBM,1.2414649286157622,16.31,16.11,15.35,366969
2024-01-03,RPID,-0.8633879781420785,0.9071,0.915,0.9,21826
2024-01-03,AVTX,-4.444444444444448,8.6,9.0,7.91,145276
2024-01-03,FBRX,1.4319809069212424,0.85,0.838,0.82,30853
2024-01-03,GDRX,1.3986013986014,5.8,5.72,5.4,2237656
2024-01-03,ILAG,0.0,0.75,0.75,0.72,11054
2024-01-03,CMPR,-1.447418982964001,76.94,78.07,74.28,109869
2024-01-03,MXL,-1.0430247718383399,22.77,23.01,21.04,1017640
2024-01-03,SNGX,1.2345679012345552,0.82,0.81,0.9189,2707372
2024-01-03,RCUS,-1.2768130745658837,19.33,19.58,20.0,684252
2024-01-03,FIHL,-1.459854014598538,12.15,12.33,12.81,484859
2024-01-03,ALDX,-0.847457627118651,3.51,3.54,3.37,755943
2024-01-03,RERE,2.2988505747126458,1.78,1.74,1.72,142329
2024-01-03,BSRR,2.50880281690141,23.29,22.72,22.01,21939
2024-01-03,AREB,-4.1509433962264115,0.3048,0.318,0.2933,283472
2024-01-03,THAR,2.5589764094362324,0.513,0.5002,0.53,1778827
2024-01-03,GANX,0.0,3.73,3.73,3.5,216613
2024-01-03,VRDN,-4.966442953020148,21.24,22.35,22.58,515756
2024-01-03,STGW,-4.586466165413543,6.345,6.65,6.24,478781
2024-01-03,HUBCW,inf,0.013663,0.0,0.0152,25946
2024-01-03,FSCO,-0.1745200698080397,5.72,5.73,5.64,590596
2024-01-03,VTS,-0.7727272727272805,21.83,22.0,22.26,273964
2024-01-03,FF,-3.1198686371100086,5.9,6.09,6.1,348741
2024-01-03,EDSA,-4.48979591836736,4.68,4.9,5.0,26273
2024-01-03,BELFA,3.9685039370078674,66.02,63.5,61.7,5681
2024-01-03,MVST,-1.4084507042253533,1.4,1.42,1.35,2374910
2024-01-03,ALTO,-0.3759398496240688,2.65,2.66,2.72,571053
2024-01-03,CETX,-2.6915113871635588,4.7,4.83,4.77,8088
2024-01-03,PFX,-100.0,0.0,41.5,0.0,7415
2024-01-03,CWBC,-1.3832853025936713,17.11,17.35,17.15,22520
2024-01-03,RDW,-1.0033893754824,2.95,2.9799,2.93,266361
2024-01-03,NWGL,-100.0,0.0,8.8,9.5,6988
2024-01-03,SMRT,0.327868852459024,3.06,3.05,3.02,1045454
2024-01-03,IONR,-4.895104895104894,4.08,4.29,4.05,11856
2024-01-03,KALV,-5.88235294117647,12.0,12.75,12.8,305066
2024-01-03,ABTS,-4.252480613691315,1.1483,1.1993,1.2006,52797
2024-01-03,EFOI,-5.228758169934645,1.45,1.53,1.54,2628
2024-01-03,MNPR,0.2638522427440636,0.38,0.379,0.392,55705
2024-01-03,FGI,0.0,1.7,1.7,1.69,10184
2024-01-03,FISI,-2.3234624145785787,21.44,21.95,21.0,62206
2024-01-03,OMH,2.0000000000000018,1.53,1.5,1.48,13573
2024-01-03,RANI,3.058103975535171,3.37,3.27,3.17,87417
2024-01-03,SPRB,1.3888888888888902,2.92,2.88,2.71,86269
2024-01-03,MRC,-1.4782608695652166,11.33,11.5,11.04,885641
2024-01-03,HAIN,0.0,11.32,11.32,10.71,987478
2024-01-03,HLIO,-0.38048343777977106,44.51,44.68,42.67,304889
2024-01-03,SXC,-0.18587360594795144,10.74,10.76,10.8,728264
2024-01-03,UPLD,0.0,4.23,4.23,4.1,215356
2024-01-03,AP,-1.413427561837457,2.79,2.83,2.76,22379
2024-01-03,AQST,-1.0791366906474742,1.98,2.0016,2.07,468492
2024-01-03,FLGC,-1.627906976744196,1.269,1.29,1.28,97536
2024-01-03,SPIR,2.635046113306985,7.79,7.59,7.27,117351
2024-01-03,MBIN,-0.4805382027871114,41.42,41.62,40.27,124729
2024-01-03,ONL,2.7027027027027093,5.7,5.55,5.93,625638
2024-01-03,ATRO,1.0446894950667422,17.41,17.23,16.45,156160
2024-01-03,REAX,1.8633540372670687,1.64,1.61,1.68,189964
2024-01-03,CRDL,3.5794981567368316,0.871,0.8409,0.8801,99576
2024-01-03,ISPC,3.4279184917158667,0.5431,0.5251,0.55,28371
2024-01-03,SAVA,-0.4488330341113169,22.18,22.28,23.69,1207647
2024-01-03,AVXL,1.9834710743801671,6.17,6.05,6.55,3362978
2024-01-03,STHO,-0.5372733378106116,14.81,14.89,14.26,53565
2024-01-03,YCBD,3.3035903972806473,0.9725,0.9414,0.9794,382577
2024-01-03,MDIA,-7.671577434423277,0.5139,0.5566,0.582,362784
2024-01-03,GLUE,-3.0664395229982917,5.69,5.87,5.72,123604
2024-01-03,PGEN,0.714285714285715,1.41,1.4,1.32,987586
2024-01-03,VPG,-0.7270524083610872,32.77,33.01,33.99,82618
2024-01-03,PESI,-100.0,0.0,7.78,7.55,5030
2024-01-03,DQ,-1.6406250000000067,25.18,25.6,24.08,768247
2024-01-03,MODD,4.739336492891,2.21,2.11,2.17,142204
2024-01-03,VATE,0.0,1.15,1.15,1.1,145761
2024-01-03,OMCL,-0.78612089997289,36.6,36.89,35.1,607073
2024-01-03,KULR,-5.170630816959659,0.1834,0.1934,0.1749,1893352
2024-01-03,AKA,0.0,7.72,7.72,8.2,7816
2024-01-03,DARE,-0.3333333333333302,0.3289,0.33,0.3279,150145
2024-01-03,HLMN,-1.211453744493386,8.97,9.08,8.67,1228119
2024-01-03,ACNT,-0.5102040816326603,9.75,9.8,10.08,31616
2024-01-03,CODI,0.17889087656529135,22.4,22.36,22.16,187443
2024-01-03,RWT,-4.479578392621869,7.25,7.59,7.06,909486
2024-01-03,XNCR,0.0,22.51,22.51,21.85,780684
2024-01-03,STG,-0.42328042328041426,9.41,9.45,9.475,8471
2024-01-03,BQ,-2.1739130434782625,0.45,0.46,0.4589,113490
2024-01-03,GLSI,0.7490636704119857,10.76,10.68,10.29,20802
2024-01-03,ATNM,-2.0072992700729984,5.37,5.48,5.16,184878
2024-01-03,CGNT,-2.992125984251961,6.16,6.35,6.15,185704
2024-01-03,SIGA,-0.17421602787456072,5.73,5.74,5.5417,336054
2024-01-03,DAKT,-0.468384074941442,8.5,8.54,8.52,667186
2024-01-03,FBRT,0.0,13.56,13.56,13.26,240838
2024-01-03,EHTH,4.679802955665035,8.5,8.12,8.1,278254
2024-01-03,CDZI,0.0,2.98,2.98,2.84,211351
2024-01-03,NVGS,0.0,15.23,15.23,15.57,290513
2024-01-03,MBWM,-1.1674118231495252,39.79,40.26,39.13,41766
2024-01-03,SMP,-2.369200394866734,39.56,40.52,39.37,120555
2024-01-03,OLPX,-5.44747081712061,2.43,2.57,2.13,4781302
2024-01-03,CYCC,-1.8450184501844953,2.66,2.71,2.46,79856
2024-01-03,SPOK,0.19455252918287524,15.45,15.42,15.17,131329
2024-01-03,CNTB,-5.55555555555556,1.19,1.26,1.19,103968
2024-01-03,RNGR,0.09451795841209629,10.59,10.58,10.62,167653
2024-01-03,CIVB,-0.4352557127312203,18.3,18.38,17.86,28079
2024-01-03,COCH,3.4682080924855523,1.79,1.73,1.69,21293
2024-01-03,AVDL,0.0,14.28,14.28,14.2,968087
2024-01-03,KNOP,-3.770491803278681,5.87,6.1,6.3297,157470
2024-01-03,FEAM,0.0,1.62,1.62,1.53,442758
2024-01-03,JCSE,inf,0.8311,0.0,0.7742,745
2024-01-03,JBGS,-4.022662889518398,16.94,17.65,16.62,976696
2024-01-03,HOLO,2.298206278026902,0.365,0.3568,0.3215,834365
2024-01-03,JFBR,4.3137254901960915,2.66,2.55,4.25,787620
2024-01-03,VIRC,2.841918294849026,11.58,11.26,12.37,400765
2024-01-03,MNMD,-2.9972752043596698,3.56,3.67,3.55,337188
2024-01-03,DCOM,-0.9242144177449167,26.8,27.05,25.8,170869
2024-01-03,TRC,-0.5797101449275445,17.15,17.25,16.86,50820
2024-01-03,MSAI,-1.9672131147540857,2.99,3.05,3.0,60880
2024-01-03,SHIM,,0.0,0.0,6.65,10518
2024-01-03,NRIX,0.0,10.22,10.22,9.59,1382210
2024-01-03,CLPR,-0.18656716417911706,5.35,5.36,5.31,57517
2024-01-03,MYO,-4.008016032064131,4.79,4.99,4.15,1228993
2024-01-03,TV,2.4169184290030232,3.39,3.31,3.4,1588857
2024-01-03,FSP,-6.015037593984967,2.5,2.66,2.55,377548
2024-01-03,ASTE,-0.7256488975718617,35.57,35.83,35.11,165501
2024-01-03,ARL,0.22535211267605154,17.79,17.75,18.12,10761
2024-01-03,BBAI,0.49999999999998934,2.01,2.0,1.9,2730460
2024-01-03,DRMA,18.2033096926714,0.7,0.5922,0.631,132245
2024-01-03,AQB,-1.8518518518518614,2.65,2.7,2.51,86287
2024-01-03,AIRS,0.4172461752433847,7.22,7.19,7.07,64129
2024-01-03,INMB,2.7027027027027093,11.4,11.1,11.15,49470
2024-01-03,ODP,4.765506807866861,55.4,52.88,54.0,228072
2024-01-03,EHAB,-3.0067895247332737,10.0,10.31,9.73,597531
2024-01-03,BFRGW,14.5713988126237,1.1,0.9601,0.0,8448
2024-01-03,CBAT,0.9615384615384623,1.05,1.04,1.04,116707
2024-01-03,OCGN,0.8557457212714012,0.66,0.6544,0.639,13525273
2024-01-03,XCUR,0.017355085039914783,0.5763,0.5762,0.606,41525
2024-01-03,ITRN,-0.4057543341940223,27.0,27.11,26.66,36994
2024-01-03,OBLG,2.01511335012595,0.162,0.1588,0.147,1017419
2024-01-03,LAW,-0.1367989056087522,7.3,7.31,7.04,167544
2024-01-03,UVV,0.0,67.18,67.18,65.27,214700
2024-01-03,PRQR,1.4820396885204763,2.02,1.9905,2.04,114859
2024-01-03,DYN,-0.5930318754633066,13.41,13.49,13.93,20936866
2024-01-03,PRLD,0.4914004914004809,4.09,4.07,3.78,78892
2024-01-03,CHSN,-1.6528925619834725,1.19,1.21,1.2,52257
2024-01-03,WAFDP,-0.033322225924696976,15.0,15.005,15.13,18898
2024-01-03,BCLI,-2.7440083362278442,0.28,0.2879,0.265,708678
2024-01-03,CAMP,4.997968305566845,0.2584,0.2461,0.2627,250337
2024-01-03,CIO,3.968253968253968,6.55,6.3,5.91,369324
2024-01-03,CYD,0.0,8.24,8.24,8.26,7860
2024-01-03,BCYC,-2.331887201735356,18.01,18.44,17.34,657969
2024-01-03,FLWS,0.0,10.38,10.38,10.04,413794
2024-01-03,ICG,4.16666666666666,13.5,12.96,12.0,5595
2024-01-03,FLNC,0.9302325581395451,23.87,23.65,22.23,2471125
2024-01-03,ABAT,-1.9955654101995532,4.42,4.51,4.43,253631
2024-01-03,MGIH,12.903225806451607,1.4,1.24,1.22,20780
2024-01-03,ABUS,-0.7633587786259549,2.6,2.62,2.46,886853
2024-01-03,PZG,-4.6505585866458885,0.367,0.3849,0.3745,74746
2024-01-03,MPU,0.0,1.44,1.44,1.82,163267
2024-01-03,CYRX,-0.3952569169960507,15.12,15.18,15.74,810654
2024-01-03,CHGG,0.08944543828264567,11.19,11.18,11.07,3225659
2024-01-03,DOGZ,5.534105534105531,8.2,7.77,8.31,240904
2024-01-03,RBCAA,-0.38202655994178797,54.76,54.97,53.21,18481
2024-01-03,SST,0.0,2.22,2.22,1.84,261579
2024-01-03,CNDT,0.0,3.69,3.69,3.56,830486
2024-01-03,CASI,4.093567251461992,7.12,6.84,6.9,25972
2024-01-03,CRVO,0.0,8.0,8.0,9.32,19025
2024-01-03,NTB,0.9363295880149947,32.34,32.04,31.18,219340
2024-01-03,LFCR,-2.8213166144200583,6.2,6.38,6.35,85708
2024-01-03,BDSX,2.85714285714286,1.8,1.75,1.84,52109
2024-01-03,EZGO,0.0,0.1113,0.1113,0.107,1282635
2024-01-03,GHG,-100.0,0.0,3.62,3.64,2571
2024-01-03,CCB,-0.34262220191868104,43.63,43.78,42.8,40023
2024-01-03,HITI,-0.5617977528089892,1.77,1.78,1.72,356378
2024-01-03,BTMWW,3.66666666666667,0.1555,0.15,0.15,30413
2024-01-03,CRAI,0.6759483454398726,99.79,99.12,99.7,38890
2024-01-03,TALKW,13.728129205921938,0.169,0.1486,0.1749,10601
2024-01-03,UNTY,-0.31152647975077835,28.8,28.89,28.43,9684
2024-01-03,UONEK,0.049586776859510906,3.6318,3.63,3.72,29931
2024-01-03,GILT,1.1437908496732072,6.19,6.12,5.93,164447
2024-01-03,NNOX,-2.108433734939754,6.5,6.64,6.13,647642
2024-01-03,SLE,-0.30395136778116205,1.64,1.645,1.57,21605
2024-01-03,MHH,-100.0,0.0,8.13,8.4,11204
2024-01-03,TIGR,0.0024155172830205305,4.14,4.1399,4.23,955170
2024-01-03,SAFT,0.12997140629062715,77.04,76.94,75.94,62909
2024-01-03,MRKR,0.0,5.46,5.46,5.21,36589
2024-01-03,GOODO,0.10136847440445805,19.75,19.73,19.68,3237
2024-01-03,NEXA,-100.0,0.0,6.9,6.95,39673
2024-01-03,SWBI,0.5212211466865249,13.5,13.43,13.3,328892
2024-01-03,EQ,-1.6211146838156485,0.7343,0.7464,0.7598,202362
2024-01-03,CXM,-0.5084745762711906,11.74,11.8,11.68,2322418
2024-01-03,JTAI,1.4267360876326929,1.5,1.4789,1.44,105401
2024-01-03,ALT,-1.811248808388937,10.3,10.49,9.89,10149003
2024-01-03,ATNI,-2.4632993281910798,39.2,40.19,38.65,58188
2024-01-03,CIA,-0.3676470588235379,2.71,2.72,2.8,35305
2024-01-03,WERN,-0.3820439350525398,41.72,41.88,41.0,465952
2024-01-03,LASR,-0.9090909090909032,13.08,13.2,12.79,435230
2024-01-03,DNTH,-0.5240174672488972,11.39,11.45,12.96,53977
2024-01-03,CMMB,3.8261872716785286,0.54,0.5201,0.53,159482
2024-01-03,LEGH,-1.0101010101010102,24.5,24.75,23.87,66059
2024-01-03,MITQ,-1.0638297872340319,0.93,0.94,0.93,16932
2024-01-03,SITC,-1.1713030746705722,13.5,13.66,13.76,1938271
2024-01-03,GNLN,0.0,0.5094,0.5094,0.5,37926
2024-01-03,PLCE,-0.08841732979663824,22.6,22.62,21.2,552212
2024-01-03,PAYS,-5.22388059701493,2.54,2.68,2.63,92861
2024-01-03,DMRC,-1.0454930771404278,35.02,35.39,34.68,83324
2024-01-03,RVSN,42.74809160305344,1.87,1.31,1.08,474415
2024-01-03,PACB,-2.196652719665281,9.35,9.56,9.21,7631259
2024-01-03,TDOC,0.1351960342496511,22.22,22.19,21.26,5921981
2024-01-03,INHD,0.0,1.44,1.44,1.44,281975
2024-01-03,DSS,0.2147458840372387,0.14,0.1397,0.1186,843910
2024-01-03,PXLW,3.0534351145038197,1.35,1.31,1.27,150154
2024-01-03,RYAM,0.0,4.2,4.2,4.28,1018023
2024-01-03,CTSO,0.9523809523809532,1.06,1.05,0.9998,498675
2024-01-03,HAFC,0.20661157024792948,19.4,19.36,18.71,222118
2024-01-03,GTN,-2.5695931477516085,9.1,9.34,8.85,819519
2024-01-03,KRKR,-8.495634654130285,0.545,0.5956,0.5605,13260
2024-01-03,TNXP,0.1430956355831122,0.4199,0.4193,0.3949,2521622
2024-01-03,HOTH,-3.448275862068969,1.4,1.45,1.4,78648
2024-01-03,HHS,-100.0,0.0,6.99,7.02,4163
2024-01-03,ULBI,0.30165912518854393,6.65,6.63,6.52,75536
2024-01-03,BFST,-0.6119951040391763,24.36,24.51,23.72,66662
2024-01-03,ZH,-1.1779086565173968,0.8893,0.8999,0.8888,1912549
2024-01-03,MNSB,-1.812323801852595,24.38,24.83,23.16,22654
2024-01-03,MNKD,-0.7499999999999951,3.97,4.0,3.67,3811524
2024-01-03,EFC,-0.7131537242472256,12.53,12.62,12.26,1521685
2024-01-03,GDEV,-100.0,0.0,2.21,2.23,1795
2024-01-03,DTSS,0.10604453870625967,0.1888,0.1886,0.1816,200367
2024-01-03,DCO,-0.2104860313815527,52.15,52.26,51.23,86847
2024-01-03,NBR,-1.0635666584219632,80.0,80.86,84.83,485588
2024-01-03,GNL,-0.8982035928143698,9.93,10.02,9.75,1343206
2024-01-03,PBYI,1.5452538631346444,4.6,4.53,4.4095,590718
2024-01-03,ANY,-5.882352941176463,3.2,3.4,3.0,2841483
2024-01-03,MYE,-0.15282730514517365,19.6,19.63,19.17,169132
2024-01-03,THR,-0.5242059821153305,32.26,32.43,31.46,248192
2024-01-03,GREE,-2.3391812865497097,6.68,6.84,6.24,835248
2024-01-03,ADPT,1.8996100138382235,4.86,4.7694,4.75,1873336
2024-01-03,UPBD,-0.5865102639296271,33.9,34.1,32.65,511092
2024-01-03,BTE,0.0,3.29,3.29,3.41,9475438
2024-01-03,AMTB,-0.44229995979091047,24.76,24.87,24.29,74375
2024-01-03,IOVA,-3.2200250911046147,8.1,8.3695,7.97,5754595
2024-01-03,LDI,-3.529411764705886,3.28,3.4,3.0,1086836
2024-01-03,VZLA,9.40170940170941,1.28,1.17,1.19,290433
2024-01-03,SOHO,0.6578947368421059,1.53,1.52,1.46,34968
2024-01-03,REPL,0.5800464037123053,8.67,8.62,8.93,726994
2024-01-03,BRCC,0.4784688995215422,4.2,4.18,3.9,513074
2024-01-03,ARTL,2.898550724637684,1.42,1.38,1.43,8167
2024-01-03,LCTX,0.0,1.15,1.15,1.23,2122511
2024-01-03,RAMP,-1.2546716497597408,36.99,37.46,35.4,586426
2024-01-03,RVSB,-1.0937500000000044,6.33,6.4,6.3,22395
2024-01-03,SYBX,3.2332563510392536,4.47,4.33,4.88,114542
2024-01-03,SCSC,-0.45135406218655894,39.7,39.88,38.73,214844
2024-01-03,TMQ,-3.563474387527843,0.433,0.449,0.44,92181
2024-01-03,EFSCP,-100.0,0.0,17.0,16.9,3348
2024-01-03,TCBX,-0.2552322613578393,19.54,19.59,19.19,35892
2024-01-03,ADTN,-0.540540540540541,7.36,7.4,7.14,668663
2024-01-03,CPSS,-1.0881392818280702,9.09,9.19,8.71,22995
2024-01-03,NRC,0.9223300970873675,41.58,41.2,41.02,479535
2024-01-03,KORE,-12.50000000000001,0.7,0.8,0.76,45035
2024-01-03,AERT,3.8297872340425467,2.44,2.35,0.0,5525
2024-01-03,NVNO,-3.6893203883495223,4.96,5.15,4.73,95465
2024-01-03,MODG,0.8965517241379364,14.63,14.5,13.98,2810169
2024-01-03,GOOS,-1.1168384879725153,11.51,11.64,11.37,1158748
2024-01-03,CRDF,1.2903225806451624,1.57,1.55,1.53,74788
2024-01-03,PSNL,8.494575271236423,2.17,2.0001,1.93,645881
2024-01-03,PLUR,-1.5000000000000013,0.591,0.6,0.64,21012
2024-01-03,CPSH,0.0,2.32,2.32,2.38,30994
2024-01-03,CRKN,0.0,0.149,0.149,0.1498,553027
2024-01-03,CDIO,1.5723270440251518,3.23,3.18,3.16,3817344
2024-01-03,AVAH,0.0,2.76,2.76,2.61,152237
2024-01-03,TLF,-14.669421487603303,4.13,4.84,4.85,11996
2024-01-03,LIVE,-100.0,0.0,26.19,25.7,8486
2024-01-03,ALTI,0.9828009828009836,8.22,8.14,7.61,56519
2024-01-03,LNSR,-2.5957972805933247,3.94,4.045,4.07,11892
2024-01-03,VTYX,0.3937007874015664,2.55,2.54,2.53,2813292
2024-01-03,INTT,-1.3595166163141972,13.06,13.24,12.87,97432
2024-01-03,HSII,-0.5252100840336085,28.41,28.56,27.92,84383
2024-01-03,RLYB,-4.081632653061227,2.35,2.45,2.25,198647
2024-01-03,GAINL,inf,25.68,0.0,0.0,8668
2024-01-03,EBF,-3.288888888888882,21.76,22.5,21.36,91546
2024-01-03,SMLR,0.0,44.18,44.18,42.51,38211
2024-01-03,SCCF,,0.0,0.0,22.35,6078
2024-01-03,ESPR,3.806228373702418,3.0,2.89,2.3795,17544754
2024-01-03,CSWCZ,-100.0,0.0,25.6318,26.4757,6211
2024-01-03,XTNT,5.263157894736848,1.2,1.14,1.1,46575
2024-01-03,NTST,-0.4920721705850184,18.2,18.29,18.12,1075914
2024-01-03,NINE,1.0638297872340514,2.85,2.82,2.71,1075430
2024-01-03,GRI,-5.351351351351347,0.3502,0.37,0.3673,94790
2024-01-03,SFWL,1.4652014652014667,2.77,2.73,2.5106,1461540
2024-01-03,RGR,-1.0542499450911573,45.05,45.53,44.22,117886
2024-01-03,DC,3.1872509960159396,2.59,2.51,2.51,232526
2024-01-03,KOPN,0.0,2.03,2.03,1.97,975914
2024-01-03,LAES,0.8474576271186449,1.19,1.18,1.4901,12403582
2024-01-03,CVGI,-0.43604651162791064,6.85,6.88,6.77,186195
2024-01-03,SRCE,-0.5501558774986325,54.23,54.53,52.57,89860
2024-01-03,OTRK,-3.577727387251194,0.3827,0.3969,0.3903,135364
2024-01-03,EOLS,-0.8999999999999986,9.91,10.0,10.15,416952
2024-01-03,PSQH,8.606557377049178,5.3,4.88,5.0,71853
2024-01-03,CVGW,-0.06791171477079651,29.43,29.45,28.17,118550
2024-01-03,GALT,0.0,1.74,1.74,1.68,36738
2024-01-03,EML,-0.6392694063926805,21.76,21.9,22.48,9990
2024-01-03,GLTO,0.08404538450764042,0.7145,0.7139,0.67005,233392
2024-01-03,ALBT,-4.70144812537195,0.4804,0.5041,0.4805,2571
2024-01-03,DMLP,0.43518806341311955,32.31,32.17,31.95,83047
2024-01-03,PLUG,-0.4329004329004429,4.6,4.62,4.38,46730818
2024-01-03,BDN,-6.810035842293905,5.2,5.58,5.38,6462736
2024-01-03,BRLT,2.5280898876404456,3.65,3.56,3.3,63546
2024-01-03,SRZN,5.852674066599396,10.49,9.91,10.18,9479
2024-01-03,TCX,-1.3239875389408093,25.34,25.68,23.81,39602
2024-01-03,CRSR,1.3177159590043903,13.84,13.66,13.25,331563
2024-01-03,SNSE,0.8205128205128155,0.7864,0.78,0.768,88228
2024-01-03,ATXG,12.413793103448272,1.63,1.45,1.33,272640
2024-01-03,PETZ,-4.724409448818902,1.21,1.27,1.15,40710
2024-01-03,INSG,-0.43290043290043323,0.23,0.231,0.225,350828
2024-01-03,IINNW,,0.0,0.0,0.16,2020
2024-01-03,IIIV,-1.3333333333333388,20.72,21.0,20.34,161286
2024-01-03,SABS,-2.9411764705882377,0.66,0.68,0.73,50240
2024-01-03,WTTR,0.0,7.5,7.5,7.54,478337
2024-01-03,BZFD,0.0,0.2649,0.2649,0.2664,493940
2024-01-03,PYPD,-11.64510166358595,4.78,5.41,7.0,38511
2024-01-03,NOTV,0.7712082262210747,3.92,3.89,3.8797,113436
2024-01-03,AMPL,-1.2096774193548416,12.25,12.4,12.01,383681
2024-01-03,MOBX,0.0,2.82,2.82,2.96,185287
2024-01-03,ELPC,-2.857142857142854,7.48,7.7,7.81,258054
2024-01-03,MG,-0.4120879120879155,7.25,7.28,7.3,80177
2024-01-03,RETO,-1.9068373740125326,0.3601,0.3671,0.395,48484
2024-01-03,MFIN,-3.4146341463414602,9.9,10.25,9.92,128020
2024-01-03,SGA,0.0,22.61,22.61,23.14,18381
2024-01-03,PODC,3.763440860215045,1.93,1.86,1.77,22265
2024-01-03,ACNB,-0.19388194743645715,46.33,46.42,44.18,33020
2024-01-03,BLFS,1.0631644777986238,16.16,15.99,15.35,409041
2024-01-03,GCTK,7.938718662952642,0.31,0.2872,0.241,371515
2024-01-03,KOS,-1.0294117647058736,6.73,6.8,6.8,2710511
2024-01-03,CLGN,-100.0,0.0,6.07,6.3,14233
2024-01-03,CABO,-0.7279887279164865,549.55,553.58,541.35,61184
2024-01-03,HURC,-100.0,0.0,21.84,21.74,7773
2024-01-03,CNOB,-0.04345936549327059,23.0,23.01,22.09,96543
2024-01-03,LEO,0.3395585738539977,5.91,5.89,5.93,163596
2024-01-03,VERA,0.8441558441558377,15.53,15.4,15.36,328621
2024-01-03,WABC,-0.3906943704492965,56.09,56.31,57.28,117929
2024-01-03,AISP,-0.006249609399411849,1.6,1.6001,2.12,18414963
2024-01-03,FOSL,-1.2903225806451624,1.53,1.55,1.47,369501
2024-01-03,KRO,0.0,9.79,9.79,9.75,240654
2024-01-03,ASPN,-2.4203821656050897,15.32,15.7,14.8,722034
2024-01-03,CHRS,1.5576323987538885,3.26,3.21,3.04,8898509
2024-01-03,NEXT,0.0,4.68,4.68,4.67,907446
2024-01-03,FRSX,-1.8867924528301903,1.04,1.06,1.15,123864
2024-01-03,DDC,24.724061810154527,5.65,4.53,4.58,190433
2024-01-03,FURY,-3.3193277310924327,0.4602,0.476,0.44,89736
2024-01-03,BLDP,0.529967764847295,3.68,3.6606,3.59,1955884
2024-01-03,XGN,-6.858179322515806,1.9,2.0399,1.85,18025
2024-01-03,TK,-0.13736263736264664,7.27,7.28,7.57,623671
2024-01-03,TXG,-1.672862453531596,52.9,53.8,50.71,1571768
2024-01-03,YTRA,-2.25988700564972,1.73,1.77,1.655,70836
2024-01-03,LADR,-4.373423044575285,11.37,11.89,11.35,693163
2024-01-03,VIOT,0.0,0.93,0.93,0.0,101758
2024-01-03,ARCT,-1.272727272727278,32.58,33.0,31.74,260122
2024-01-03,PEBK,-0.6860503103560955,30.4,30.61,30.38,7710
2024-01-03,DTI,2.7439024390244,3.37,3.28,3.19,23873
2024-01-03,ROCK,-0.08852915138484024,79.0,79.07,78.87,246814
2024-01-03,TRIB,-4.328018223234628,0.42,0.439,0.45,40830
2024-01-03,FRST,-0.2365930599369035,12.65,12.68,12.33,75478
2024-01-03,NFGC,-1.7441860465116297,3.38,3.44,3.36,214034
2024-01-03,ZCAR,-0.9999999999999934,2.97,3.0,2.75,119194
2024-01-03,VERI,0.0,1.85,1.85,1.75,317253
2024-01-03,KRNY,0.0,8.93,8.93,8.69,286874
