symbol,exit_price,pnl,pct,reason,line
ZCAR,4.27,-0.23,-5.00%,stop_loss,"2025-11-17 20:12:57,981 INFO core.backtester - [EXIT] ZCAR | Price: $4.27 | P&L: $-0.23 (-5.00%) | Reason: stop_loss component=intraday_bt"
EKSO,2.6,-0.14,-5.00%,stop_loss,"2025-11-17 20:12:58,026 INFO core.backtester - [EXIT] EKSO | Price: $2.60 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
AKA,10.11,-0.53,-5.00%,stop_loss,"2025-11-17 20:12:58,075 INFO core.backtester - [EXIT] AKA | Price: $10.11 | P&L: $-0.53 (-5.00%) | Reason: stop_loss component=intraday_bt"
HRTX,2.23,-0.12,-5.00%,stop_loss,"2025-11-17 20:12:58,165 INFO core.backtester - [EXIT] HRTX | Price: $2.23 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
DAWN,15.19,-0.8,-5.00%,stop_loss,"2025-11-17 20:12:58,209 INFO core.backtester - [EXIT] DAWN | Price: $15.19 | P&L: $-0.80 (-5.00%) | Reason: stop_loss component=intraday_bt"
BBLG,5.32,-0.28,-5.00%,stop_loss,"2025-11-17 20:12:58,251 INFO core.backtester - [EXIT] BBLG | Price: $5.32 | P&L: $-0.28 (-5.00%) | Reason: stop_loss component=intraday_bt"
CREX,2.68,-0.14,-5.00%,stop_loss,"2025-11-17 20:12:58,294 INFO core.backtester - [EXIT] CREX | Price: $2.68 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
KTTA,7.36,-0.39,-5.00%,stop_loss,"2025-11-17 20:12:58,337 INFO core.backtester - [EXIT] KTTA | Price: $7.36 | P&L: $-0.39 (-5.00%) | Reason: stop_loss component=intraday_bt"
CRVS,2.19,-0.12,-5.00%,stop_loss,"2025-11-17 20:12:58,381 INFO core.backtester - [EXIT] CRVS | Price: $2.19 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
TTNP,8.36,-0.44,-5.00%,stop_loss,"2025-11-17 20:13:13,188 INFO core.backtester - [EXIT] TTNP | Price: $8.36 | P&L: $-0.44 (-5.00%) | Reason: stop_loss component=intraday_bt"
STIM,3.32,-0.18,-5.00%,stop_loss,"2025-11-17 20:13:13,235 INFO core.backtester - [EXIT] STIM | Price: $3.32 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
SYTA,4.51,-0.24,-5.00%,stop_loss,"2025-11-17 20:13:13,289 INFO core.backtester - [EXIT] SYTA | Price: $4.51 | P&L: $-0.24 (-5.00%) | Reason: stop_loss component=intraday_bt"
CMPX,2.06,-0.11,-5.00%,stop_loss,"2025-11-17 20:13:13,333 INFO core.backtester - [EXIT] CMPX | Price: $2.06 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
HTZ,10.45,-0.55,-5.00%,stop_loss,"2025-11-17 20:13:13,376 INFO core.backtester - [EXIT] HTZ | Price: $10.45 | P&L: $-0.55 (-5.00%) | Reason: stop_loss component=intraday_bt"
BDRX,2.56,-0.13,-5.00%,stop_loss,"2025-11-17 20:13:13,421 INFO core.backtester - [EXIT] BDRX | Price: $2.56 | P&L: $-0.13 (-5.00%) | Reason: stop_loss component=intraday_bt"
ERNA,1.92,-0.1,-5.00%,stop_loss,"2025-11-17 20:13:13,467 INFO core.backtester - [EXIT] ERNA | Price: $1.92 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
DGICB,17.39,-0.91,-5.00%,stop_loss,"2025-11-17 20:13:13,514 INFO core.backtester - [EXIT] DGICB | Price: $17.39 | P&L: $-0.91 (-5.00%) | Reason: stop_loss component=intraday_bt"
EXFY,2.14,-0.11,-5.00%,stop_loss,"2025-11-17 20:13:13,608 INFO core.backtester - [EXIT] EXFY | Price: $2.14 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
DUOT,2.86,-0.15,-5.00%,stop_loss,"2025-11-17 20:13:13,657 INFO core.backtester - [EXIT] DUOT | Price: $2.86 | P&L: $-0.15 (-5.00%) | Reason: stop_loss component=intraday_bt"
BRNS,3.49,-0.18,-5.00%,stop_loss,"2025-11-17 20:13:13,705 INFO core.backtester - [EXIT] BRNS | Price: $3.49 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
CLPT,6.6,-0.35,-5.00%,stop_loss,"2025-11-17 20:13:13,748 INFO core.backtester - [EXIT] CLPT | Price: $6.60 | P&L: $-0.35 (-5.00%) | Reason: stop_loss component=intraday_bt"
ALEC,8.39,-0.44,-5.00%,stop_loss,"2025-11-17 20:13:13,791 INFO core.backtester - [EXIT] ALEC | Price: $8.39 | P&L: $-0.44 (-5.00%) | Reason: stop_loss component=intraday_bt"
ESOA,5.74,-0.3,-5.00%,stop_loss,"2025-11-17 20:13:13,834 INFO core.backtester - [EXIT] ESOA | Price: $5.74 | P&L: $-0.30 (-5.00%) | Reason: stop_loss component=intraday_bt"
XRTX,3.13,-0.17,-5.00%,stop_loss,"2025-11-17 20:13:27,910 INFO core.backtester - [EXIT] XRTX | Price: $3.13 | P&L: $-0.17 (-5.00%) | Reason: stop_loss component=intraday_bt"
DRIO,2.29,-0.12,-5.00%,stop_loss,"2025-11-17 20:13:27,953 INFO core.backtester - [EXIT] DRIO | Price: $2.29 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
STIM,3.32,-0.18,-5.00%,stop_loss,"2025-11-17 20:13:27,996 INFO core.backtester - [EXIT] STIM | Price: $3.32 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
NVNI,2.23,-0.12,-5.00%,stop_loss,"2025-11-17 20:13:28,045 INFO core.backtester - [EXIT] NVNI | Price: $2.23 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
ABSI,4.75,-0.25,-5.00%,stop_loss,"2025-11-17 20:13:28,090 INFO core.backtester - [EXIT] ABSI | Price: $4.75 | P&L: $-0.25 (-5.00%) | Reason: stop_loss component=intraday_bt"
UK,3.85,-0.2,-5.00%,stop_loss,"2025-11-17 20:13:28,133 INFO core.backtester - [EXIT] UK | Price: $3.85 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
OSS,2.33,-0.12,-5.00%,stop_loss,"2025-11-17 20:13:28,175 INFO core.backtester - [EXIT] OSS | Price: $2.33 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
PIII,1.47,-0.08,-5.00%,stop_loss,"2025-11-17 20:13:28,225 INFO core.backtester - [EXIT] PIII | Price: $1.47 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
CLSD,1.43,-0.08,-5.00%,stop_loss,"2025-11-17 20:13:28,270 INFO core.backtester - [EXIT] CLSD | Price: $1.43 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
BLZE,6.96,-0.37,-5.00%,stop_loss,"2025-11-17 20:13:28,313 INFO core.backtester - [EXIT] BLZE | Price: $6.96 | P&L: $-0.37 (-5.00%) | Reason: stop_loss component=intraday_bt"
ERAS,2.12,-0.11,-5.00%,stop_loss,"2025-11-17 20:13:28,355 INFO core.backtester - [EXIT] ERAS | Price: $2.12 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
SWVL,3.98,-0.21,-5.00%,stop_loss,"2025-11-17 20:13:28,395 INFO core.backtester - [EXIT] SWVL | Price: $3.98 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
FSP,2.58,-0.14,-5.00%,stop_loss,"2025-11-17 20:13:28,439 INFO core.backtester - [EXIT] FSP | Price: $2.58 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
NEXN,4.94,-0.26,-5.00%,stop_loss,"2025-11-17 20:13:45,639 INFO core.backtester - [EXIT] NEXN | Price: $4.94 | P&L: $-0.26 (-5.00%) | Reason: stop_loss component=intraday_bt"
GAME,1.83,-0.1,-5.00%,stop_loss,"2025-11-17 20:13:45,684 INFO core.backtester - [EXIT] GAME | Price: $1.83 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
GANX,4.03,-0.21,-5.00%,stop_loss,"2025-11-17 20:13:45,726 INFO core.backtester - [EXIT] GANX | Price: $4.03 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
EKSO,2.42,-0.13,-5.00%,stop_loss,"2025-11-17 20:13:45,769 INFO core.backtester - [EXIT] EKSO | Price: $2.42 | P&L: $-0.13 (-5.00%) | Reason: stop_loss component=intraday_bt"
PLX,1.95,-0.1,-5.00%,stop_loss,"2025-11-17 20:13:45,814 INFO core.backtester - [EXIT] PLX | Price: $1.95 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
TLS,4.72,-0.25,-5.00%,stop_loss,"2025-11-17 20:13:45,902 INFO core.backtester - [EXIT] TLS | Price: $4.72 | P&L: $-0.25 (-5.00%) | Reason: stop_loss component=intraday_bt"
CDT,4.49,-0.24,-5.00%,stop_loss,"2025-11-17 20:13:46,025 INFO core.backtester - [EXIT] CDT | Price: $4.49 | P&L: $-0.24 (-5.00%) | Reason: stop_loss component=intraday_bt"
CERS,2.15,-0.11,-5.00%,stop_loss,"2025-11-17 20:13:46,071 INFO core.backtester - [EXIT] CERS | Price: $2.15 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
MOGO,2.04,-0.11,-5.00%,stop_loss,"2025-11-17 20:13:46,121 INFO core.backtester - [EXIT] MOGO | Price: $2.04 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
BTCS,2.18,-0.12,-5.00%,stop_loss,"2025-11-17 20:13:46,164 INFO core.backtester - [EXIT] BTCS | Price: $2.18 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
EDSA,4.78,-0.25,-5.00%,stop_loss,"2025-11-17 20:13:46,252 INFO core.backtester - [EXIT] EDSA | Price: $4.78 | P&L: $-0.25 (-5.00%) | Reason: stop_loss component=intraday_bt"
EDSA,6.13,-0.32,-5.00%,stop_loss,"2025-11-17 20:14:00,448 INFO core.backtester - [EXIT] EDSA | Price: $6.13 | P&L: $-0.32 (-5.00%) | Reason: stop_loss component=intraday_bt"
CMPX,2.01,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:00,499 INFO core.backtester - [EXIT] CMPX | Price: $2.01 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
PXLW,1.54,-0.08,-5.00%,stop_loss,"2025-11-17 20:14:00,545 INFO core.backtester - [EXIT] PXLW | Price: $1.54 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
SND,2.12,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:00,635 INFO core.backtester - [EXIT] SND | Price: $2.12 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
HWH,2.23,-0.12,-5.00%,stop_loss,"2025-11-17 20:14:00,721 INFO core.backtester - [EXIT] HWH | Price: $2.23 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
ATGL,13.52,-0.71,-5.00%,stop_loss,"2025-11-17 20:14:00,765 INFO core.backtester - [EXIT] ATGL | Price: $13.52 | P&L: $-0.71 (-5.00%) | Reason: stop_loss component=intraday_bt"
PAPL,1.64,-0.09,-5.00%,stop_loss,"2025-11-17 20:14:00,808 INFO core.backtester - [EXIT] PAPL | Price: $1.64 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
BCAB,2.46,-0.13,-5.00%,stop_loss,"2025-11-17 20:14:00,853 INFO core.backtester - [EXIT] BCAB | Price: $2.46 | P&L: $-0.13 (-5.00%) | Reason: stop_loss component=intraday_bt"
LAZR,2.73,-0.14,-5.00%,stop_loss,"2025-11-17 20:14:01,009 INFO core.backtester - [EXIT] LAZR | Price: $2.73 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
XBIT,4.59,-0.24,-5.00%,stop_loss,"2025-11-17 20:14:01,051 INFO core.backtester - [EXIT] XBIT | Price: $4.59 | P&L: $-0.24 (-5.00%) | Reason: stop_loss component=intraday_bt"
SIFY,1.83,-0.1,-5.00%,stop_loss,"2025-11-17 20:14:01,094 INFO core.backtester - [EXIT] SIFY | Price: $1.83 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
CREG,1.84,-0.1,-5.00%,stop_loss,"2025-11-17 20:14:01,135 INFO core.backtester - [EXIT] CREG | Price: $1.84 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
ADIL,2.03,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:15,004 INFO core.backtester - [EXIT] ADIL | Price: $2.03 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
CCG,6.95,-0.37,-5.00%,stop_loss,"2025-11-17 20:14:15,094 INFO core.backtester - [EXIT] CCG | Price: $6.95 | P&L: $-0.37 (-5.00%) | Reason: stop_loss component=intraday_bt"
NAMSW,6.08,-0.32,-5.00%,stop_loss,"2025-11-17 20:14:15,141 INFO core.backtester - [EXIT] NAMSW | Price: $6.08 | P&L: $-0.32 (-5.00%) | Reason: stop_loss component=intraday_bt"
XBIT,5.28,-0.28,-5.00%,stop_loss,"2025-11-17 20:14:15,250 INFO core.backtester - [EXIT] XBIT | Price: $5.28 | P&L: $-0.28 (-5.00%) | Reason: stop_loss component=intraday_bt"
RR,9.5,-0.5,-5.00%,stop_loss,"2025-11-17 20:14:15,293 INFO core.backtester - [EXIT] RR | Price: $9.50 | P&L: $-0.50 (-5.00%) | Reason: stop_loss component=intraday_bt"
ZEPP,1.68,-0.09,-5.00%,stop_loss,"2025-11-17 20:14:15,339 INFO core.backtester - [EXIT] ZEPP | Price: $1.68 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
TALO,14.17,-0.75,-5.00%,stop_loss,"2025-11-17 20:14:15,383 INFO core.backtester - [EXIT] TALO | Price: $14.17 | P&L: $-0.75 (-5.00%) | Reason: stop_loss component=intraday_bt"
LXEH,3.42,-0.18,-5.00%,stop_loss,"2025-11-17 20:14:15,426 INFO core.backtester - [EXIT] LXEH | Price: $3.42 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
CARV,1.92,-0.1,-5.00%,stop_loss,"2025-11-17 20:14:15,468 INFO core.backtester - [EXIT] CARV | Price: $1.92 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
HOFV,3.55,-0.19,-5.00%,stop_loss,"2025-11-17 20:14:15,511 INFO core.backtester - [EXIT] HOFV | Price: $3.55 | P&L: $-0.19 (-5.00%) | Reason: stop_loss component=intraday_bt"
NVRI,9.45,-0.5,-5.00%,stop_loss,"2025-11-17 20:14:15,552 INFO core.backtester - [EXIT] NVRI | Price: $9.45 | P&L: $-0.50 (-5.00%) | Reason: stop_loss component=intraday_bt"
NVNI,2.45,-0.13,-5.00%,stop_loss,"2025-11-17 20:14:28,844 INFO core.backtester - [EXIT] NVNI | Price: $2.45 | P&L: $-0.13 (-5.00%) | Reason: stop_loss component=intraday_bt"
TOPS,16.04,-0.84,-5.00%,stop_loss,"2025-11-17 20:14:28,887 INFO core.backtester - [EXIT] TOPS | Price: $16.04 | P&L: $-0.84 (-5.00%) | Reason: stop_loss component=intraday_bt"
EKSO,2.13,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:28,934 INFO core.backtester - [EXIT] EKSO | Price: $2.13 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
SYBX,3.8,-0.2,-5.00%,stop_loss,"2025-11-17 20:14:28,977 INFO core.backtester - [EXIT] SYBX | Price: $3.80 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
VEL,16.91,-0.89,-5.00%,stop_loss,"2025-11-17 20:14:29,024 INFO core.backtester - [EXIT] VEL | Price: $16.91 | P&L: $-0.89 (-5.00%) | Reason: stop_loss component=intraday_bt"
ADTX,4.94,-0.26,-5.00%,stop_loss,"2025-11-17 20:14:29,073 INFO core.backtester - [EXIT] ADTX | Price: $4.94 | P&L: $-0.26 (-5.00%) | Reason: stop_loss component=intraday_bt"
RVSN,1.47,-0.08,-5.00%,stop_loss,"2025-11-17 20:14:29,121 INFO core.backtester - [EXIT] RVSN | Price: $1.47 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
RLAY,11.11,-0.59,-5.00%,stop_loss,"2025-11-17 20:14:29,165 INFO core.backtester - [EXIT] RLAY | Price: $11.11 | P&L: $-0.59 (-5.00%) | Reason: stop_loss component=intraday_bt"
INDP,1.79,-0.09,-5.00%,stop_loss,"2025-11-17 20:14:29,207 INFO core.backtester - [EXIT] INDP | Price: $1.79 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
LTRN,4.14,-0.22,-5.00%,stop_loss,"2025-11-17 20:14:29,250 INFO core.backtester - [EXIT] LTRN | Price: $4.14 | P&L: $-0.22 (-5.00%) | Reason: stop_loss component=intraday_bt"
CHPT,1.7,-0.09,-5.00%,stop_loss,"2025-11-17 20:14:29,326 INFO core.backtester - [EXIT] CHPT | Price: $1.70 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
THTX,2.01,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:29,370 INFO core.backtester - [EXIT] THTX | Price: $2.01 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
ISPR,10.05,-0.53,-5.00%,stop_loss,"2025-11-17 20:14:29,451 INFO core.backtester - [EXIT] ISPR | Price: $10.05 | P&L: $-0.53 (-5.00%) | Reason: stop_loss component=intraday_bt"
GSIW,10.36,-0.54,-5.00%,stop_loss,"2025-11-17 20:14:29,495 INFO core.backtester - [EXIT] GSIW | Price: $10.36 | P&L: $-0.54 (-5.00%) | Reason: stop_loss component=intraday_bt"
AEHL,2.56,-0.14,-5.00%,stop_loss,"2025-11-17 20:14:42,706 INFO core.backtester - [EXIT] AEHL | Price: $2.56 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
CMPX,1.59,-0.08,-5.00%,stop_loss,"2025-11-17 20:14:42,756 INFO core.backtester - [EXIT] CMPX | Price: $1.59 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
UK,3.41,-0.18,-5.00%,stop_loss,"2025-11-17 20:14:42,838 INFO core.backtester - [EXIT] UK | Price: $3.41 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
HOVR,3.04,-0.16,-5.00%,stop_loss,"2025-11-17 20:14:42,881 INFO core.backtester - [EXIT] HOVR | Price: $3.04 | P&L: $-0.16 (-5.00%) | Reason: stop_loss component=intraday_bt"
CING,6.02,-0.32,-5.00%,stop_loss,"2025-11-17 20:14:42,969 INFO core.backtester - [EXIT] CING | Price: $6.02 | P&L: $-0.32 (-5.00%) | Reason: stop_loss component=intraday_bt"
ADCT,2.01,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:43,011 INFO core.backtester - [EXIT] ADCT | Price: $2.01 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
INVZ,1.97,-0.1,-5.00%,stop_loss,"2025-11-17 20:14:43,052 INFO core.backtester - [EXIT] INVZ | Price: $1.97 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
BGI,4.27,-0.23,-5.00%,stop_loss,"2025-11-17 20:14:43,095 INFO core.backtester - [EXIT] BGI | Price: $4.27 | P&L: $-0.23 (-5.00%) | Reason: stop_loss component=intraday_bt"
MAIA,1.52,-0.08,-5.00%,stop_loss,"2025-11-17 20:14:43,144 INFO core.backtester - [EXIT] MAIA | Price: $1.52 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
NIU,1.89,-0.1,-5.00%,stop_loss,"2025-11-17 20:14:43,232 INFO core.backtester - [EXIT] NIU | Price: $1.89 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
BRBS,3.0,-0.16,-5.00%,stop_loss,"2025-11-17 20:14:43,275 INFO core.backtester - [EXIT] BRBS | Price: $3.00 | P&L: $-0.16 (-5.00%) | Reason: stop_loss component=intraday_bt"
LXEH,3.8,-0.2,-5.00%,stop_loss,"2025-11-17 20:14:43,317 INFO core.backtester - [EXIT] LXEH | Price: $3.80 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
MURA,5.51,-0.29,-5.00%,stop_loss,"2025-11-17 20:14:58,062 INFO core.backtester - [EXIT] MURA | Price: $5.51 | P&L: $-0.29 (-5.00%) | Reason: stop_loss component=intraday_bt"
GIGM,1.65,-0.09,-5.00%,stop_loss,"2025-11-17 20:14:58,108 INFO core.backtester - [EXIT] GIGM | Price: $1.65 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
SYTA,4.08,-0.21,-5.00%,stop_loss,"2025-11-17 20:14:58,152 INFO core.backtester - [EXIT] SYTA | Price: $4.08 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
AIRG,3.56,-0.19,-5.00%,stop_loss,"2025-11-17 20:14:58,198 INFO core.backtester - [EXIT] AIRG | Price: $3.56 | P&L: $-0.19 (-5.00%) | Reason: stop_loss component=intraday_bt"
MESO,1.95,-0.1,-5.00%,stop_loss,"2025-11-17 20:14:58,248 INFO core.backtester - [EXIT] MESO | Price: $1.95 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
EKSO,2.31,-0.12,-5.00%,stop_loss,"2025-11-17 20:14:58,300 INFO core.backtester - [EXIT] EKSO | Price: $2.31 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
NGS,16.05,-0.85,-5.00%,stop_loss,"2025-11-17 20:14:58,349 INFO core.backtester - [EXIT] NGS | Price: $16.05 | P&L: $-0.85 (-5.00%) | Reason: stop_loss component=intraday_bt"
BFRI,2.01,-0.11,-5.00%,stop_loss,"2025-11-17 20:14:58,395 INFO core.backtester - [EXIT] BFRI | Price: $2.01 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
WKEY,2.37,-0.12,-5.00%,stop_loss,"2025-11-17 20:14:58,439 INFO core.backtester - [EXIT] WKEY | Price: $2.37 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
LTRN,3.89,-0.21,-5.00%,stop_loss,"2025-11-17 20:14:58,487 INFO core.backtester - [EXIT] LTRN | Price: $3.89 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
ELLO,16.15,-0.85,-5.00%,stop_loss,"2025-11-17 20:14:58,535 INFO core.backtester - [EXIT] ELLO | Price: $16.15 | P&L: $-0.85 (-5.00%) | Reason: stop_loss component=intraday_bt"
HOVR,2.37,-0.12,-5.00%,stop_loss,"2025-11-17 20:14:58,585 INFO core.backtester - [EXIT] HOVR | Price: $2.37 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
VOR,2.62,-0.14,-5.00%,stop_loss,"2025-11-17 20:14:58,630 INFO core.backtester - [EXIT] VOR | Price: $2.62 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
INTS,5.08,-0.27,-5.00%,stop_loss,"2025-11-17 20:14:58,682 INFO core.backtester - [EXIT] INTS | Price: $5.08 | P&L: $-0.27 (-5.00%) | Reason: stop_loss component=intraday_bt"
PCSA,3.89,-0.21,-5.00%,stop_loss,"2025-11-17 20:15:15,354 INFO core.backtester - [EXIT] PCSA | Price: $3.89 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
EVAX,5.76,-0.3,-5.00%,stop_loss,"2025-11-17 20:15:15,398 INFO core.backtester - [EXIT] EVAX | Price: $5.76 | P&L: $-0.30 (-5.00%) | Reason: stop_loss component=intraday_bt"
REBN,2.58,-0.14,-5.00%,stop_loss,"2025-11-17 20:15:15,456 INFO core.backtester - [EXIT] REBN | Price: $2.58 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
NVNI,2.93,-0.15,-5.00%,stop_loss,"2025-11-17 20:15:15,498 INFO core.backtester - [EXIT] NVNI | Price: $2.93 | P&L: $-0.15 (-5.00%) | Reason: stop_loss component=intraday_bt"
SCPH,5.91,-0.31,-5.00%,stop_loss,"2025-11-17 20:15:15,636 INFO core.backtester - [EXIT] SCPH | Price: $5.91 | P&L: $-0.31 (-5.00%) | Reason: stop_loss component=intraday_bt"
SOAR,2.3,-0.12,-5.00%,stop_loss,"2025-11-17 20:15:15,791 INFO core.backtester - [EXIT] SOAR | Price: $2.30 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
LFCR,7.5,-0.39,-5.00%,stop_loss,"2025-11-17 20:15:15,836 INFO core.backtester - [EXIT] LFCR | Price: $7.50 | P&L: $-0.39 (-5.00%) | Reason: stop_loss component=intraday_bt"
VYNE,1.85,-0.1,-5.00%,stop_loss,"2025-11-17 20:15:15,970 INFO core.backtester - [EXIT] VYNE | Price: $1.85 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
DTSS,1.41,-0.07,-5.00%,stop_loss,"2025-11-17 20:15:31,627 INFO core.backtester - [EXIT] DTSS | Price: $1.41 | P&L: $-0.07 (-5.00%) | Reason: stop_loss component=intraday_bt"
EDSA,4.99,-0.26,-5.00%,stop_loss,"2025-11-17 20:15:31,713 INFO core.backtester - [EXIT] EDSA | Price: $4.99 | P&L: $-0.26 (-5.00%) | Reason: stop_loss component=intraday_bt"
COCP,1.7,-0.09,-5.00%,stop_loss,"2025-11-17 20:15:31,757 INFO core.backtester - [EXIT] COCP | Price: $1.70 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
PRFX,2.29,-0.12,-5.00%,stop_loss,"2025-11-17 20:15:31,816 INFO core.backtester - [EXIT] PRFX | Price: $2.29 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
PSQH,6.52,-0.34,-5.00%,stop_loss,"2025-11-17 20:15:31,913 INFO core.backtester - [EXIT] PSQH | Price: $6.52 | P&L: $-0.34 (-5.00%) | Reason: stop_loss component=intraday_bt"
LOCL,2.09,-0.11,-5.00%,stop_loss,"2025-11-17 20:15:31,955 INFO core.backtester - [EXIT] LOCL | Price: $2.09 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
SWIN,3.75,-0.2,-5.00%,stop_loss,"2025-11-17 20:15:31,999 INFO core.backtester - [EXIT] SWIN | Price: $3.75 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
AQST,2.6,-0.14,-5.00%,stop_loss,"2025-11-17 20:15:32,048 INFO core.backtester - [EXIT] AQST | Price: $2.60 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
IFRX,1.75,-0.09,-5.00%,stop_loss,"2025-11-17 20:15:32,093 INFO core.backtester - [EXIT] IFRX | Price: $1.75 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
MODD,1.85,-0.1,-5.00%,stop_loss,"2025-11-17 20:15:32,142 INFO core.backtester - [EXIT] MODD | Price: $1.85 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
XWEL,1.52,-0.08,-5.00%,stop_loss,"2025-11-17 20:15:32,193 INFO core.backtester - [EXIT] XWEL | Price: $1.52 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
WNW,6.6,-0.35,-5.00%,stop_loss,"2025-11-17 20:15:32,236 INFO core.backtester - [EXIT] WNW | Price: $6.60 | P&L: $-0.35 (-5.00%) | Reason: stop_loss component=intraday_bt"
